22036	2500107175
22041	2500107980
22055	2500112995
22075	2500116775
22085	2500119295
22096	2500123105
22126	2500129020
22172	2500139100
22224	2500151440
22242	2500155500
22261	2500159735
22300	2500170605
22318	2500174385
22351	2500182525
22004	2500300555
22006	2500300975
22022	2500304545
22058	2500313345
22063	2500314010
22070	2500316180
22090	2500321360
22098	2500324120
22113	2500326815
22121	2500328180
22132	2500330315
22148	2500334340
22150	2500334655
22152	2500334970
22193	2500342460
22195	2500343300
22200	2500344385
22205	2500345420
22209	2500346225
22225	2500351580
22233	2500353050
22236	2500353960
22249	2500356795
22260	2500359665
22263	2500360225
22267	2500361065
22283	2500367595
22302	2500371095
22313	2500373335
22333	2500377990
22341	2500379985
22345	2500380685
22003	2500500520
22016	2500502690
22027	2500505280
22072	2500516425
22076	2500516950
22088	2500520100
22094	2500522130
22095	2500523000
22102	2500525240
22167	2500538225
22201	2500545000
22212	2500546575
22218	2500549970
22245	2500556060
22247	2500556375
22265	2500560645
22273	2500562430
22292	2500568750
22293	2500569170
22331	2500577570
22104	2500701585
22062	2500713800
22089	2500721150
22109	2500726325
22221	2500750390
22296	2500769940
22334	2500778235
22007	2500901260
22009	2500901465
22030	2500905595
22038	2500907420
22071	2500916250
22092	2500921850
22105	2500925625
22107	2500926150
22116	2500927620
22119	2500927900
22128	2500929405
22144	2500932310
22149	2500934550
22163	2500937490
22164	2500937560
22166	2500937995
22168	2500938400
22180	2500940430
22181	2500940710
22184	2500941095
22196	2500943580
22203	2500945175
22204	2500945245
22211	2500946365
22229	2500952490
22252	2500957880
22254	2500958405
22258	2500959105
22259	2500959245
22262	2500960015
22291	2500968645
22298	2500970150
22320	2500974595
22329	2500977150
22013	2501102095
22029	2501105560
22047	2501109595
22053	2501112505
22066	2501114885
22068	2501115200
22074	2501116670
22091	2501121780
22106	2501125730
22114	2501127100
22129	2501129475
22130	2501129650
22154	2501135180
22156	2501135285
22190	2501142040
22192	2501142285
22206	2501145490
22216	2501147835
22223	2501151265
22253	2501158335
22268	2501161135
22272	2501161905
22289	2501168400
22312	2501173265
22319	2501174525
22337	2501179110
22005	2501300840
22033	2501306085
22043	2501308470
22059	2501313485
22061	2501313660
22087	2501319645
22112	2501326675
22120	2501328075
22135	2501330665
22137	2501330840
22159	2501336300
22161	2501337175
22191	2501342145
22194	2501342530
22227	2501352144
22256	2501358650
22279	2501365825
22281	2501367000
22297	2501370045
22306	2501372390
22332	2501377890
22325	2501376030
22339	2501379740
22008	2501501325
22024	2501504825
22060	2501513590
22069	2501516040
22086	2501519370
22108	2501526290
22111	2501526535
22117	2501527690
22127	2501529265
22143	2501531785
22183	2501540990
22210	2501546330
22230	2501552560
22237	2501554030
22278	2501564145
22275	2501562745
22309	2501572880
22327	2501576380
22340	2501579915
22349	2501582175
22002	2501700380
22010	2501701605
22012	2501701955
22014	2501702130
22019	2501703005
22023	2501704615
22026	2501705070
22031	2501705805
22037	2501707350
22048	2501709840
22049	2501711000
22051	2501711525
22056	2501713135
22067	2501715060
22079	2501717475
22081	2501717825
22093	2501721990
22100	2501724925
22115	2501727480
22136	2501730700
22139	2501731085
22141	2501731540
22155	2501735215
22157	2501735425
22158	2501735950
22160	2501737000
22165	2501737875
22170	2501738715
22174	2501739625
22176	2501739835
22178	2501740115
22198	2501743895
22207	2501745560
22217	2501748955
22232	2501752805
22246	2501756130
22269	2501761380
22270	2501761590
22274	2501762535
22284	2501767665
22286	2501768050
22288	2501768260
22295	2501769415
22299	2501770360
22301	2501771025
22305	2501772215
22308	2501772600
22314	2501773440
22315	2501773790
22326	2501776135
22330	2501777255
22342	2501780230
22344	2501780510
22347	2501781035
22197	2501943790
22018	2502102935
22025	2502104930
22040	2502107740
22046	2502109175
22050	2502111315
22065	2502114640
22073	2502116495
22078	2502117405
22099	2502124820
22101	2502125172
22133	2502130455
22175	2502139765
22177	2502139975
22187	2502141515
22189	2502141690
22199	2502144105
22208	2502146050
22220	2502150250
22238	2502154100
22243	2502155745
22244	2502155955
22266	2502160785
22285	2502167945
22307	2502172495
22317	2502174175
22335	2502178690
22336	2502178972
22350	2502182315
22001	2502300170
22042	2502308085
22044	2502309000
22052	2502311665
22082	2502317895
22083	2502318455
22118	2502327795
22122	2502328285
22123	2502328495
22131	2502330210
22142	2502331645
22145	2502333220
22146	2502333920
22169	2502338540
22171	2502338855
22173	2502339450
22182	2502340850
22219	2502350145
22231	2502352630
22239	2502354310
22240	2502354415
22250	2502357600
22251	2502357775
22264	2502360330
22310	2502372985
22323	2502375260
22338	2502379530
22035	2502507000
22057	2502513205
22248	2502556585
22346	2502581005
22011	2502701885
22015	2502702480
22017	2502702760
22021	2502703740
22028	2502705490
22032	2502706015
22034	2502706365
22039	2502707525
22045	2502709105
22054	2502712715
22064	2502714395
22077	2502717300
22080	2502717685
22084	2502718560
22097	2502723875
22103	2502725485
22110	2502726430
22124	2502728740
22125	2502728950
22134	2502730560
22138	2502730945
22140	2502731435
22147	2502734165
22151	2502734795
22153	2502735075
22162	2502737420
22179	2502740255
22185	2502741165
22186	2502741340
22188	2502741585
22202	2502745105
22215	2502747135
22213	2502746820
22214	2502746925
22222	2502750670
22226	2502751825
22228	2502752420
22234	2502753120
22235	2502753225
22241	2502755395
22255	2502758580
22257	2502758825
22271	2502761800
22276	2502763165
22277	2502763345
22280	2502766105
22282	2502767385
22287	2502768155
22290	2502768610
22294	2502769275
22303	2502771480
22304	2502771620
22311	2502773090
22316	2502773895
22322	2502775155
22324	2502775400
22321	2502775015
22328	2502777010
22343	2502780405
22348	2502782000
30006	3300101060
30013	3300103220
30018	3300104740
30036	3300110660
30080	3300128740
30081	3300128980
30116	3300140180
30138	3300147140
30155	3300151540
30191	3300167300
30215	3300177060
30002	3300300420
30015	3300303700
30029	3300307940
30038	3300311780
30047	3300314660
30065	3300323380
30066	3300323620
30078	3300327700
30098	3300334500
30110	3300338260
30133	3300345060
30147	3300349380
30169	3300358740
30193	3300367780
30212	3300376100
30217	3300377620
30219	3300378180
30236	3300386420
30005	3300500820
30040	3300512260
30059	3300519140
30074	3300526500
30082	3300529220
30097	3300534420
30104	3300536660
30111	3300538500
30113	3300539300
30135	3300545460
30136	3300545700
30149	3300550580
30182	3300564420
30183	3300564580
30186	3300565700
30202	3300573700
30207	3300574900
30209	3300575300
30211	3300575700
30216	3300577380
30220	3300578420
30229	3300582660
30233	3300585540
30021	3300705140
30035	3300710100
30043	3300713220
30044	3300713780
30045	3300713940
30050	3300716820
30056	3300718420
30060	3300719300
30071	3300725140
30084	3300730260
30112	3300738820
30117	3300740420
30141	3300747860
30143	3300748260
30164	3300756100
30174	3300761780
30180	3300763860
30196	3300768980
30200	3300773060
30201	3300773380
30204	3300774180
30314	3300780740
30230	3300784420
30003	3300900580
30010	3300902020
30016	3300903940
30020	3300905060
30022	3300905460
30027	3300907540
30028	3300907700
30031	3300908660
30032	3300908980
30057	3300918740
30064	3300922020
30067	3300923860
30068	3300924340
30076	3300927300
30086	3300930820
30091	3300932180
30096	3300933860
30099	3300934820
30100	3300935220
30105	3300936900
30118	3300940660
30120	3300941300
30123	3300941860
30124	3300942020
30126	3300942580
30129	3300944100
30130	3300944260
30145	3300948980
30167	3300958340
30168	3300958500
30173	3300961060
30178	3300962660
30187	3300965940
30206	3300974740
30214	3300976740
30222	3300978740
30224	3300979380
30227	3300980500
30237	3300987060
30007	3301101300
30009	3301101700
30017	3301104500
30019	3301104900
30030	3301108100
30054	3301117780
30075	3301127140
30083	3301129860
30088	3301131540
30090	3301131940
30095	3301133700
30103	3301136180
30106	3301137140
30109	3301137940
30125	3301142260
30131	3301144580
30134	3301145140
30137	3301146260
30139	3301147540
30142	3301148020
30146	3301149140
30148	3301150260
30150	3301150740
30157	3301151940
30170	3301159940
30172	3301160580
30195	3301168820
30213	3301176260
30225	3301179780
30232	3301185220
30235	3301185940
30004	3301300660
30008	3301301460
30023	3301306260
30024	3301306500
30025	3301306980
30034	3301309860
30041	3301312420
30046	3301314200
30051	3301316980
30061	3301319460
30070	3301324900
30077	3301327380
30101	3301335540
30102	3301335860
30107	3301337300
30108	3301337540
30128	3301343380
30158	3301352100
30151	3301350900
30162	3301354260
30171	3301360020
30175	3301361940
30190	3301366980
30210	3301375460
30221	3301378580
30226	3301380020
30231	3301384900
30011	3301502340
30012	3301502820
30026	3301507220
30033	3301509300
30039	3301512100
30052	3301517140
30053	3301517460
30055	3301517940
30063	3301521380
30069	3301524660
30072	3301525380
30079	3301527940
30089	3301531700
30092	3301532900
30093	3301533060
30094	3301533460
30114	3301539780
30115	3301540100
30127	3301543220
30152	3301550980
30154	3301551380
30156	3301551620
30159	3301552340
30161	3301552900
30163	3301554580
30165	3301556820
30166	3301557460
30177	3301562500
30179	3301562900
30181	3301564020
30188	3301566180
30189	3301566660
30192	3301567620
30194	3301568260
30198	3301571140
30205	3301574340
30234	3301585780
30014	3301703460
30058	3301718820
30062	3301719700
30073	3301726020
30121	3301741460
30132	3301744820
30140	3301747700
30144	3301748660
30153	3301751220
30184	3301765140
30185	3301765540
30197	3301769940
30203	3301773860
30001	3301900260
30037	3301911380
30042	3301912900
30048	3301915060
30049	3301916340
30085	3301930500
30087	3301931220
30119	3301940900
30122	3301941700
30160	3301952580
30176	3301962340
30199	3301972740
30208	3301975060
30218	3301977940
30223	3301978980
40001	4400105140
40002	4400109280
40034	4400173760
40006	4400318640
40009	4400322240
40035	4400374300
40037	4400377720
40038	4400378440
40015	4400536820
40018	4400542400
40019	4400545460
40021	4400549960
40027	4400557880
40033	4400570880
40003	4400711800
40004	4400714140
40007	4400719180
40008	4400720080
40010	4400722960
40012	4400727460
40013	4400730340
40016	4400737720
40017	4400741500
40024	4400751760
40025	4400752480
40026	4400754640
40028	4400759000
40030	4400764220
40031	4400766200
40039	4400780780
40005	4400914500
40011	4400925300
40014	4400935380
40020	4400948340
40022	4400950500
40023	4400951580
40029	4400961160
40032	4400967460
40036	4400977000
46001	5000100325
46027	5000108575
46029	5000109025
46051	5000116000
46072	5000126300
46077	5000128600
46081	5000129575
46087	5000131525
46106	5000139325
46108	5000140075
46119	5000144350
46123	5000145550
46134	5000148700
46142	5000153725
46143	5000153950
46161	5000159650
46174	5000162575
46183	5000165050
46190	5000170075
46206	5000174650
46213	5000176075
46231	5000183275
46233	5000183800
46005	5000301450
46015	5000304825
46057	5000317725
46105	5000339025
46115	5000342850
46146	5000355000
46153	5000357025
46158	5000358600
46166	5000361000
46175	5000362875
46176	5000363175
46177	5000363550
46188	5000369775
46196	5000371425
46240	5000385075
46244	5000385675
46010	5000502875
46034	5000510450
46055	5000517125
46083	5000530550
46088	5000531825
46104	5000537900
46113	5000541725
46131	5000547725
46145	5000554400
46169	5000561525
46179	5000564075
46173	5000562200
46189	5000569925
46197	5000571575
46211	5000575700
46218	5000577125
46232	5000583500
46021	5000706550
46035	5000710675
46043	5000713300
46048	5000714875
46066	5000724175
46092	5000733475
46095	5000734600
46102	5000736700
46122	5000745250
46160	5000759275
46180	5000764300
46185	5000766175
46172	5000762050
46205	5000773975
46224	5000780350
46236	5000784475
46241	5000785150
46020	5000906325
46028	5000908725
46033	5000910075
46039	5000911800
46049	5000915250
46061	5000921250
46079	5000929125
46084	5000930775
46107	5000939700
46112	5000941425
46114	5000942475
46139	5000952750
46209	5000975175
46007	5001102500
46017	5001105425
46065	5001124050
46067	5001124925
46068	5001125225
46073	5001126500
46074	5001127100
46075	5001127700
46091	5001133025
46124	5001145850
46159	5001159125
46181	5001164600
46170	5001161675
46171	5001161750
46198	5001171725
46003	5001300860
46080	5001329275
46099	5001335875
46138	5001350650
46186	5001367000
46014	5001504375
46038	5001511500
46063	5001523500
46064	5001523725
46096	5001535050
46103	5001537075
46128	5001546675
46192	5001570525
46219	5001577425
46242	5001585375
46022	5001707375
46023	5001707600
46030	5001709325
46044	5001713525
46050	5001715700
46070	5001725675
46132	5001748175
46141	5001753425
46156	5001758075
46193	5001770675
46199	5001772400
46201	5001773075
46204	5001773675
46208	5001774950
46216	5001776750
46222	5001779975
46235	5001784175
46002	5001900475
46013	5001903550
46032	5001909850
46042	5001913150
46052	5001916150
46053	5001916300
46056	5001917350
46076	5001928075
46082	5001930175
46093	5001933775
46098	5001935575
46101	5001936325
46110	5001940525
46127	5001946450
46136	5001948850
46135	5001948925
46203	5001973525
46223	5001980200
46227	5001981700
46016	5002105200
46024	5002107750
46040	5002111950
46046	5002114350
46047	5002114500
46054	5002116825
46069	5002125375
46094	5002134450
46097	5002135425
46182	5002137685
46118	5002144125
46121	5002144800
46129	5002147200
46130	5002147425
46144	5002154250
46147	5002155450
46148	5002155600
46152	5002156875
46154	5002157250
46168	5002161225
46167	5002161300
46184	5002165275
46195	5002171050
46200	5002172925
46212	5002175925
46221	5002177950
46225	5002180875
46229	5002182300
46011	5002303250
46012	5002303175
46018	5002305650
46036	5002311125
46037	5002311350
46060	5002318550
46062	5002321925
46071	5002325825
46117	5002343600
46120	5002344500
46125	5002346000
46126	5002346225
46137	5002350275
46149	5002355825
46164	5002360625
46210	5002375325
46215	5002376525
46217	5002376975
46243	5002385525
46246	5002386125
46006	5002501900
46025	5002507900
46031	5002509475
46058	5002517875
46059	5002518325
46078	5002528900
46085	5002530925
46086	5002531150
46100	5002536175
46109	5002540225
46116	5002543375
46133	5002548400
46155	5002557700
46163	5002560250
46194	5002570750
46202	5002573300
46207	5002574800
46214	5002576225
46226	5002581400
46234	5002583950
46237	5002584700
46238	5002584850
46004	5002701300
46008	5002702575
46009	5002702725
46019	5002705800
46026	5002708275
46041	5002712250
46045	5002713675
46089	5002732275
46090	5002732425
46111	5002741275
46140	5002752900
46150	5002756050
46151	5002756350
46157	5002758375
46162	5002760100
46165	5002760850
46178	5002763775
46187	5002769550
46191	5002770375
46220	5002777500
46230	5002783050
46228	5002782000
46239	5002784925
46245	5002785975
